date,season,year,month,hour,holiday,week_day,working_day,weather_sit,temprature,feel_temprature,humidity,wind_speed,casual_user,registered_user,total_user
2012-01-23,springer,2012,Jan,7,no,tuesday,yes,light rain,8.2,12.88,86.0,12.73,8,114,122
2012-01-23,springer,2012,Jan,8,no,tuesday,yes,light rain,8.2,10.6,86.0,9.0,5,267,272
2012-01-23,springer,2012,Jan,9,no,tuesday,yes,mist,8.2,11.36,86.0,6.0,13,198,211
2012-01-23,springer,2012,Jan,10,no,tuesday,yes,mist,8.2,12.88,93.0,12.73,10,139,149
2012-01-23,springer,2012,Jan,11,no,tuesday,yes,mist,8.2,11.36,93.0,6.0,5,57,62
2012-01-23,springer,2012,Jan,12,no,tuesday,yes,mist,9.02,13.64,93.0,12.73,10,52,62
2012-01-23,springer,2012,Jan,13,no,tuesday,yes,light rain,9.02,12.88,93.0,6.0,5,32,37
2012-01-23,springer,2012,Jan,14,no,tuesday,yes,light rain,9.02,11.36,93.0,13.0,13,48,61
2012-01-23,springer,2012,Jan,15,no,tuesday,yes,mist,9.02,10.6,100.0,15.0,10,64,74
2012-01-23,springer,2012,Jan,16,no,tuesday,yes,mist,9.84,12.12,93.0,11.0,14,108,122
2012-01-23,springer,2012,Jan,17,no,tuesday,yes,mist,9.84,12.88,96.0,7.0,6,270,276
2012-01-23,springer,2012,Jan,18,no,tuesday,yes,mist,9.84,12.12,93.0,9.0,7,275,282
2012-01-23,springer,2012,Jan,19,no,tuesday,yes,mist,10.66,12.88,93.0,11.0,9,211,220
2012-01-23,springer,2012,Jan,20,no,tuesday,yes,mist,10.66,12.88,100.0,11.0,8,161,169
2012-01-23,springer,2012,Jan,21,no,tuesday,yes,mist,10.66,12.12,100.0,19.0,8,112,120
2012-01-23,springer,2012,Jan,22,no,tuesday,yes,mist,10.66,12.12,100.0,19.0,4,64,68
2012-01-23,springer,2012,Jan,23,no,tuesday,yes,mist,11.48,12.88,93.0,22.0,2,35,37
2012-01-24,springer,2012,Jan,0,no,wednesday,yes,mist,12.3,14.4,100.0,19.0,6,19,25
2012-01-24,springer,2012,Jan,1,no,wednesday,yes,mist,13.12,15.15,93.0,17.0,2,7,9
2012-01-24,springer,2012,Jan,2,no,wednesday,yes,mist,13.12,15.15,93.0,15.0,2,6,8
2012-01-24,springer,2012,Jan,3,no,wednesday,yes,mist,13.12,16.66,93.0,9.0,0,3,3
2012-01-24,springer,2012,Jan,4,no,wednesday,yes,mist,12.3,15.91,100.0,6.0,0,2,2
2012-01-24,springer,2012,Jan,5,no,wednesday,yes,mist,12.3,15.91,100.0,6.0,0,26,26
2012-01-24,springer,2012,Jan,6,no,wednesday,yes,mist,13.12,15.91,93.0,13.0,1,88,89
2012-01-24,springer,2012,Jan,7,no,wednesday,yes,mist,13.12,16.66,93.0,9.0,11,221,232
2012-01-24,springer,2012,Jan,8,no,wednesday,yes,mist,13.12,16.66,93.0,9.0,11,479,490
2012-01-24,springer,2012,Jan,9,no,wednesday,yes,mist,13.12,16.66,87.0,6.0,11,244,255
2012-01-24,springer,2012,Jan,10,no,wednesday,yes,clear,13.12,16.66,93.0,6.0,23,93,116
2012-01-24,springer,2012,Jan,11,no,wednesday,yes,clear,13.94,16.66,87.0,9.0,30,123,153
2012-01-24,springer,2012,Jan,12,no,wednesday,yes,clear,13.94,16.66,87.0,11.0,25,150,175
2012-01-24,springer,2012,Jan,13,no,wednesday,yes,clear,13.94,16.66,87.0,11.0,33,170,203
2012-01-24,springer,2012,Jan,14,no,wednesday,yes,clear,14.76,17.42,81.0,15.0,35,138,173
2012-01-24,springer,2012,Jan,15,no,wednesday,yes,mist,16.4,20.46,71.0,11.0,52,156,208
2012-01-24,springer,2012,Jan,16,no,wednesday,yes,clear,16.4,20.46,71.0,9.0,35,243,278
2012-01-24,springer,2012,Jan,17,no,wednesday,yes,clear,17.22,21.21,67.0,6.0,41,474,515
2012-01-24,springer,2012,Jan,18,no,wednesday,yes,clear,16.4,20.46,62.0,6.0,32,391,423
2012-01-24,springer,2012,Jan,19,no,wednesday,yes,clear,18.04,21.97,51.0,6.0,20,311,331
2012-01-24,springer,2012,Jan,20,no,wednesday,yes,clear,13.12,17.42,76.0,12.73,18,211,229
2012-01-24,springer,2012,Jan,21,no,wednesday,yes,clear,14.76,18.94,71.0,12.73,18,154,172
2012-01-24,springer,2012,Jan,22,no,wednesday,yes,clear,13.12,17.42,81.0,12.73,14,111,125
2012-01-24,springer,2012,Jan,23,no,wednesday,yes,clear,13.12,17.42,76.0,12.73,19,80,99
2012-01-25,springer,2012,Jan,0,no,thursday ,yes,clear,10.66,15.15,93.0,12.73,6,25,31
2012-01-25,springer,2012,Jan,1,no,thursday ,yes,clear,12.3,14.4,70.0,15.0,4,9,13
2012-01-25,springer,2012,Jan,2,no,thursday ,yes,clear,11.48,13.64,70.0,13.0,3,3,6
2012-01-25,springer,2012,Jan,3,no,thursday ,yes,clear,10.66,12.88,75.0,13.0,0,1,1
2012-01-25,springer,2012,Jan,4,no,thursday ,yes,clear,10.66,12.12,70.0,19.0,0,4,4
2012-01-25,springer,2012,Jan,5,no,thursday ,yes,clear,10.66,12.12,70.0,19.0,0,33,33
2012-01-25,springer,2012,Jan,6,no,thursday ,yes,clear,9.84,11.36,73.0,15.0,1,87,88
2012-01-25,springer,2012,Jan,7,no,thursday ,yes,clear,9.84,11.36,75.0,15.0,14,243,257
2012-01-25,springer,2012,Jan,8,no,thursday ,yes,clear,9.84,11.36,70.0,17.0,18,495,513
2012-01-25,springer,2012,Jan,9,no,thursday ,yes,clear,9.84,11.36,70.0,17.0,18,218,236
2012-01-25,springer,2012,Jan,10,no,thursday ,yes,mist,10.66,11.36,70.0,22.0,30,111,141
2012-01-25,springer,2012,Jan,11,no,thursday ,yes,mist,12.3,13.64,61.0,20.0,52,105,157
2012-01-25,springer,2012,Jan,12,no,thursday ,yes,clear,13.12,16.66,53.0,9.0,46,147,193
2012-01-25,springer,2012,Jan,13,no,thursday ,yes,clear,13.94,16.66,49.0,9.0,63,149,212
2012-01-25,springer,2012,Jan,14,no,thursday ,yes,clear,13.94,17.42,49.0,6.0,53,107,160
2012-01-25,springer,2012,Jan,15,no,thursday ,yes,clear,14.76,18.94,46.0,12.73,30,125,155
2012-01-25,springer,2012,Jan,16,no,thursday ,yes,clear,13.94,16.66,53.0,11.0,29,217,246
2012-01-25,springer,2012,Jan,17,no,thursday ,yes,clear,14.76,17.42,53.0,11.0,27,443,470
2012-01-25,springer,2012,Jan,18,no,thursday ,yes,clear,13.12,16.66,66.0,9.0,24,415,439
2012-01-25,springer,2012,Jan,19,no,thursday ,yes,mist,13.94,18.18,53.0,12.73,5,311,316
2012-01-25,springer,2012,Jan,20,no,thursday ,yes,clear,13.12,15.91,61.0,13.0,10,225,235
2012-01-25,springer,2012,Jan,21,no,thursday ,yes,clear,12.3,16.66,65.0,12.73,19,166,185
2012-01-25,springer,2012,Jan,22,no,thursday ,yes,clear,12.3,15.91,65.0,6.0,12,101,113
2012-01-25,springer,2012,Jan,23,no,thursday ,yes,mist,11.48,15.91,65.0,12.73,3,63,66
2012-01-26,springer,2012,Jan,0,no,friday,yes,mist,11.48,14.4,75.0,7.0,3,22,25
2012-01-26,springer,2012,Jan,1,no,friday,yes,mist,11.48,15.91,75.0,12.73,5,16,21
2012-01-26,springer,2012,Jan,2,no,friday,yes,mist,11.48,13.64,75.0,11.0,1,6,7
2012-01-26,springer,2012,Jan,3,no,friday,yes,mist,11.48,15.15,75.0,6.0,1,5,6
2012-01-26,springer,2012,Jan,4,no,friday,yes,clear,11.48,15.91,75.0,12.73,0,3,3
2012-01-26,springer,2012,Jan,5,no,friday,yes,mist,12.3,15.91,75.0,7.0,0,28,28
2012-01-26,springer,2012,Jan,6,no,friday,yes,mist,11.48,15.91,81.0,12.73,0,88,88
2012-01-26,springer,2012,Jan,7,no,friday,yes,mist,11.48,15.15,81.0,6.0,11,228,239
2012-01-26,springer,2012,Jan,8,no,friday,yes,mist,11.48,15.15,81.0,6.0,16,514,530
2012-01-26,springer,2012,Jan,9,no,friday,yes,mist,12.3,16.66,81.0,12.73,18,256,274
2012-01-26,springer,2012,Jan,10,no,friday,yes,mist,12.3,15.15,81.0,9.0,16,92,108
2012-01-26,springer,2012,Jan,11,no,friday,yes,mist,12.3,15.91,87.0,7.0,11,100,111
2012-01-26,springer,2012,Jan,12,no,friday,yes,mist,13.94,16.66,81.0,9.0,29,136,165
2012-01-26,springer,2012,Jan,13,no,friday,yes,mist,15.58,19.7,71.0,12.73,17,156,173
2012-01-26,springer,2012,Jan,14,no,friday,yes,mist,16.4,20.46,71.0,7.0,16,112,128
2012-01-26,springer,2012,Jan,15,no,friday,yes,mist,17.22,21.21,71.0,7.0,22,142,164
2012-01-26,springer,2012,Jan,16,no,friday,yes,mist,16.4,20.46,71.0,6.0,15,209,224
2012-01-26,springer,2012,Jan,17,no,friday,yes,mist,17.22,21.21,71.0,12.73,16,397,413
2012-01-26,springer,2012,Jan,18,no,friday,yes,mist,17.22,21.21,71.0,12.73,12,394,406
2012-01-26,springer,2012,Jan,19,no,friday,yes,mist,16.4,20.46,76.0,7.0,11,302,313
2012-01-26,springer,2012,Jan,20,no,friday,yes,mist,16.4,20.46,82.0,9.0,8,216,224
2012-01-26,springer,2012,Jan,21,no,friday,yes,mist,16.4,20.46,76.0,7.0,8,184,192
2012-01-26,springer,2012,Jan,22,no,friday,yes,clear,15.58,19.7,82.0,7.0,3,139,142
2012-01-26,springer,2012,Jan,23,no,friday,yes,mist,16.4,20.46,82.0,12.73,5,86,91
2012-01-27,springer,2012,Jan,0,no,saturday,yes,mist,16.4,20.46,82.0,17.0,6,32,38
2012-01-27,springer,2012,Jan,1,no,saturday,yes,mist,16.4,20.46,87.0,15.0,6,23,29
2012-01-27,springer,2012,Jan,2,no,saturday,yes,clear,17.22,21.21,94.0,9.0,2,11,13
2012-01-27,springer,2012,Jan,3,no,saturday,yes,mist,17.22,21.21,94.0,19.0,3,5,8
2012-01-27,springer,2012,Jan,4,no,saturday,yes,mist,16.4,20.46,100.0,20.0,1,3,4
2012-01-27,springer,2012,Jan,5,no,saturday,yes,mist,17.22,21.21,94.0,22.0,0,24,24
2012-01-27,springer,2012,Jan,6,no,saturday,yes,mist,17.22,21.21,100.0,22.0,0,72,72
2012-01-27,springer,2012,Jan,7,no,saturday,yes,mist,17.22,21.21,100.0,20.0,6,128,134
2012-01-27,springer,2012,Jan,8,no,saturday,yes,light rain,20.5,24.24,88.0,19.0,14,206,220
2012-01-27,springer,2012,Jan,9,no,saturday,yes,light rain,20.5,24.24,88.0,19.0,6,101,107
2012-01-27,springer,2012,Jan,10,no,saturday,yes,light rain,19.68,23.48,100.0,11.0,9,117,126
2012-01-27,springer,2012,Jan,11,no,saturday,yes,mist,19.68,23.48,94.0,9.0,10,95,105
2012-01-27,springer,2012,Jan,12,no,saturday,yes,mist,20.5,24.24,88.0,11.0,25,155,180
2012-01-27,springer,2012,Jan,13,no,saturday,yes,clear,20.5,24.24,59.0,31.0,26,175,201
2012-01-27,springer,2012,Jan,14,no,saturday,yes,clear,20.5,24.24,55.0,37.0,23,153,176
2012-01-27,springer,2012,Jan,15,no,saturday,yes,clear,19.68,23.48,51.0,22.0,27,170,197
2012-01-27,springer,2012,Jan,16,no,saturday,yes,clear,18.04,21.97,51.0,37.0,26,241,267
2012-01-27,springer,2012,Jan,17,no,saturday,yes,clear,17.22,21.21,50.0,39.0,16,406,422
2012-01-27,springer,2012,Jan,18,no,saturday,yes,clear,16.4,20.46,50.0,33.0,20,363,383
2012-01-27,springer,2012,Jan,19,no,saturday,yes,clear,14.76,16.66,50.0,26.0,10,241,251
2012-01-27,springer,2012,Jan,20,no,saturday,yes,clear,13.94,15.15,53.0,24.0,6,153,159
2012-01-27,springer,2012,Jan,21,no,saturday,yes,clear,13.94,14.4,53.0,35.0,8,127,135
2012-01-27,springer,2012,Jan,22,no,saturday,yes,clear,13.94,15.15,49.0,26.0,11,108,119
2012-01-27,springer,2012,Jan,23,no,saturday,yes,clear,13.12,14.4,49.0,28.0,8,78,86
2012-01-28,springer,2012,Jan,0,no,sunday,no,clear,12.3,14.4,52.0,19.0,1,68,69
2012-01-28,springer,2012,Jan,1,no,sunday,no,clear,12.3,15.15,52.0,11.0,1,57,58
2012-01-28,springer,2012,Jan,2,no,sunday,no,clear,10.66,15.15,60.0,12.73,3,38,41
2012-01-28,springer,2012,Jan,3,no,sunday,no,clear,10.66,14.4,60.0,6.0,1,16,17
2012-01-28,springer,2012,Jan,4,no,sunday,no,clear,10.66,12.88,60.0,11.0,0,8,8
2012-01-28,springer,2012,Jan,5,no,sunday,no,clear,9.84,12.88,75.0,6.0,0,10,10
2012-01-28,springer,2012,Jan,6,no,sunday,no,clear,9.84,14.4,70.0,12.73,3,12,15
2012-01-28,springer,2012,Jan,7,no,sunday,no,clear,9.02,13.64,75.0,12.73,3,28,31
2012-01-28,springer,2012,Jan,8,no,sunday,no,clear,8.2,11.36,80.0,6.0,9,82,91
2012-01-28,springer,2012,Jan,9,no,sunday,no,clear,9.02,13.64,80.0,12.73,13,145,158
2012-01-28,springer,2012,Jan,10,no,sunday,no,clear,10.66,13.64,70.0,9.0,27,164,191
2012-01-28,springer,2012,Jan,11,no,sunday,no,clear,12.3,15.15,56.0,9.0,55,241,296
2012-01-28,springer,2012,Jan,12,no,sunday,no,clear,12.3,14.4,61.0,19.0,70,244,314
2012-01-28,springer,2012,Jan,13,no,sunday,no,clear,13.94,15.91,57.0,17.0,80,293,373
2012-01-28,springer,2012,Jan,14,no,sunday,no,clear,15.58,19.7,50.0,26.0,123,239,362
2012-01-28,springer,2012,Jan,15,no,sunday,no,clear,16.4,20.46,47.0,22.0,90,320,410
2012-01-28,springer,2012,Jan,16,no,sunday,no,clear,17.22,21.21,44.0,24.0,131,276,407
2012-01-28,springer,2012,Jan,17,no,sunday,no,clear,17.22,21.21,44.0,26.0,57,233,290
2012-01-28,springer,2012,Jan,18,no,sunday,no,clear,17.22,21.21,41.0,15.0,40,201,241
2012-01-28,springer,2012,Jan,19,no,sunday,no,mist,17.22,21.21,41.0,37.0,33,173,206
2012-01-28,springer,2012,Jan,20,no,sunday,no,clear,16.4,20.46,35.0,26.0,5,115,120
2012-01-28,springer,2012,Jan,21,no,sunday,no,clear,14.76,16.66,29.0,24.0,18,109,127
2012-01-28,springer,2012,Jan,22,no,sunday,no,clear,13.94,16.66,34.0,13.0,6,97,103
2012-01-28,springer,2012,Jan,23,no,sunday,no,clear,13.12,15.91,31.0,13.0,6,79,85
2012-01-29,springer,2012,Jan,0,no,monday,no,clear,12.3,14.4,33.0,15.0,15,81,96
2012-01-29,springer,2012,Jan,1,no,monday,no,clear,12.3,13.64,28.0,24.0,5,68,73
2012-01-29,springer,2012,Jan,2,no,monday,no,clear,11.48,12.88,26.0,22.0,3,48,51
2012-01-29,springer,2012,Jan,3,no,monday,no,clear,10.66,12.88,28.0,13.0,4,17,21
2012-01-29,springer,2012,Jan,4,no,monday,no,clear,9.84,12.88,30.0,12.73,0,5,5
2012-01-29,springer,2012,Jan,5,no,monday,no,clear,8.2,10.6,51.0,9.0,1,6,7
2012-01-29,springer,2012,Jan,6,no,monday,no,clear,8.2,11.36,40.0,7.0,1,4,5
2012-01-29,springer,2012,Jan,7,no,monday,no,clear,8.2,10.6,37.0,9.0,0,12,12
2012-01-29,springer,2012,Jan,8,no,monday,no,clear,7.38,9.85,40.0,9.0,9,61,70
2012-01-29,springer,2012,Jan,9,no,monday,no,clear,7.38,9.85,43.0,9.0,13,98,111
2012-01-29,springer,2012,Jan,10,no,monday,no,clear,9.84,12.12,35.0,9.0,38,153,191
2012-01-29,springer,2012,Jan,11,no,monday,no,clear,11.48,13.64,28.0,15.0,57,198,255
2012-01-29,springer,2012,Jan,12,no,monday,no,clear,13.12,15.15,26.0,15.0,73,215,288
2012-01-29,springer,2012,Jan,13,no,monday,no,clear,13.12,15.15,26.0,15.0,78,238,316
2012-01-29,springer,2012,Jan,14,no,monday,no,clear,13.12,15.15,26.0,17.0,51,229,280
2012-01-29,springer,2012,Jan,15,no,monday,no,clear,14.76,16.66,25.0,19.0,68,242,310
2012-01-29,springer,2012,Jan,16,no,monday,no,clear,14.76,16.66,21.0,28.0,54,268,322
2012-01-29,springer,2012,Jan,17,no,monday,no,clear,14.76,16.66,21.0,28.0,33,201,234
2012-01-29,springer,2012,Jan,18,no,monday,no,clear,13.94,15.15,23.0,24.0,17,151,168
2012-01-29,springer,2012,Jan,19,no,monday,no,clear,13.12,15.15,29.0,17.0,14,145,159
2012-01-29,springer,2012,Jan,20,no,monday,no,clear,12.3,14.4,39.0,15.0,13,98,111
2012-01-29,springer,2012,Jan,21,no,monday,no,clear,12.3,14.4,33.0,19.0,0,69,69
2012-01-29,springer,2012,Jan,22,no,monday,no,clear,13.12,14.4,26.0,26.0,7,57,64
2012-01-29,springer,2012,Jan,23,no,monday,no,clear,12.3,13.64,33.0,22.0,4,21,25
2012-01-30,springer,2012,Jan,0,no,tuesday,yes,mist,13.12,14.4,26.0,28.0,0,10,10
2012-01-30,springer,2012,Jan,1,no,tuesday,yes,clear,10.66,11.36,60.0,24.0,0,9,9
2012-01-30,springer,2012,Jan,2,no,tuesday,yes,clear,9.84,10.6,48.0,24.0,1,6,7
2012-01-30,springer,2012,Jan,3,no,tuesday,yes,clear,9.84,11.36,48.0,13.0,0,4,4
2012-01-30,springer,2012,Jan,4,no,tuesday,yes,clear,8.2,10.6,51.0,9.0,0,5,5
2012-01-30,springer,2012,Jan,5,no,tuesday,yes,clear,8.2,10.6,51.0,9.0,0,26,26
2012-01-30,springer,2012,Jan,6,no,tuesday,yes,clear,9.02,10.6,44.0,17.0,0,80,80
2012-01-30,springer,2012,Jan,7,no,tuesday,yes,clear,9.02,10.6,44.0,19.0,4,221,225
2012-01-30,springer,2012,Jan,8,no,tuesday,yes,clear,8.2,9.85,47.0,15.0,12,481,493
2012-01-30,springer,2012,Jan,9,no,tuesday,yes,clear,8.2,9.85,47.0,15.0,5,193,198
2012-01-30,springer,2012,Jan,10,no,tuesday,yes,clear,9.02,10.6,41.0,19.0,3,82,85
2012-01-30,springer,2012,Jan,11,no,tuesday,yes,clear,10.66,12.88,38.0,12.73,6,93,99
2012-01-30,springer,2012,Jan,12,no,tuesday,yes,clear,10.66,11.36,35.0,26.0,5,129,134
2012-01-30,springer,2012,Jan,13,no,tuesday,yes,clear,12.3,14.4,31.0,13.0,15,117,132
2012-01-30,springer,2012,Jan,14,no,tuesday,yes,clear,13.12,16.66,24.0,9.0,15,100,115
2012-01-30,springer,2012,Jan,15,no,tuesday,yes,clear,13.12,15.91,24.0,13.0,7,131,138
2012-01-30,springer,2012,Jan,16,no,tuesday,yes,clear,13.94,16.66,25.0,13.0,11,210,221
2012-01-30,springer,2012,Jan,17,no,tuesday,yes,clear,14.76,17.42,21.0,13.0,16,422,438
2012-01-30,springer,2012,Jan,18,no,tuesday,yes,clear,13.94,16.66,23.0,11.0,11,399,410
2012-01-30,springer,2012,Jan,19,no,tuesday,yes,clear,12.3,15.91,45.0,7.0,8,298,306
2012-01-30,springer,2012,Jan,20,no,tuesday,yes,clear,12.3,15.15,39.0,11.0,2,179,181
2012-01-30,springer,2012,Jan,21,no,tuesday,yes,clear,12.3,15.15,42.0,11.0,3,159,162
2012-01-30,springer,2012,Jan,22,no,tuesday,yes,clear,11.48,13.64,48.0,15.0,2,92,94
2012-01-30,springer,2012,Jan,23,no,tuesday,yes,clear,10.66,12.88,60.0,13.0,0,52,52
2012-01-31,springer,2012,Jan,0,no,wednesday,yes,clear,11.48,13.64,52.0,17.0,0,15,15
2012-01-31,springer,2012,Jan,1,no,wednesday,yes,clear,12.3,13.64,42.0,20.0,1,7,8
2012-01-31,springer,2012,Jan,2,no,wednesday,yes,clear,12.3,14.4,42.0,15.0,0,2,2
2012-01-31,springer,2012,Jan,3,no,wednesday,yes,clear,12.3,14.4,45.0,15.0,0,2,2
2012-01-31,springer,2012,Jan,4,no,wednesday,yes,clear,12.3,14.4,49.0,13.0,0,1,1
2012-01-31,springer,2012,Jan,5,no,wednesday,yes,clear,12.3,14.4,49.0,13.0,0,22,22
2012-01-31,springer,2012,Jan,6,no,wednesday,yes,clear,11.48,13.64,52.0,11.0,0,104,104
2012-01-31,springer,2012,Jan,7,no,wednesday,yes,clear,10.66,12.88,60.0,13.0,6,273,279
2012-01-31,springer,2012,Jan,8,no,wednesday,yes,clear,10.66,13.64,60.0,7.0,14,498,512
2012-01-31,springer,2012,Jan,9,no,wednesday,yes,clear,12.3,14.4,52.0,13.0,30,231,261
2012-01-31,springer,2012,Jan,10,no,wednesday,yes,mist,13.12,15.91,57.0,13.0,34,110,144
2012-01-31,springer,2012,Jan,11,no,wednesday,yes,clear,16.4,20.46,37.0,19.0,14,125,139
2012-01-31,springer,2012,Jan,12,no,wednesday,yes,clear,16.4,20.46,43.0,20.0,13,181,194
2012-01-31,springer,2012,Jan,13,no,wednesday,yes,clear,18.86,22.72,36.0,15.0,27,171,198
2012-01-31,springer,2012,Jan,14,no,wednesday,yes,clear,20.5,24.24,29.0,22.0,18,142,160
2012-01-31,springer,2012,Jan,15,no,wednesday,yes,clear,22.14,25.76,26.0,30.0,27,150,177
2012-01-31,springer,2012,Jan,16,no,wednesday,yes,clear,22.14,25.76,26.0,30.0,30,277,307
2012-01-31,springer,2012,Jan,17,no,wednesday,yes,clear,22.14,25.76,26.0,28.0,41,518,559
2012-01-31,springer,2012,Jan,18,no,wednesday,yes,clear,22.14,25.76,24.0,24.0,16,486,502
2012-01-31,springer,2012,Jan,19,no,wednesday,yes,clear,20.5,24.24,29.0,19.0,22,306,328
2012-01-31,springer,2012,Jan,20,no,wednesday,yes,clear,16.4,20.46,58.0,7.0,15,223,238
2012-01-31,springer,2012,Jan,21,no,wednesday,yes,clear,18.86,22.72,33.0,20.0,3,162,165
2012-01-31,springer,2012,Jan,22,no,wednesday,yes,clear,18.04,21.97,35.0,20.0,11,118,129
2012-01-31,springer,2012,Jan,23,no,wednesday,yes,clear,18.04,21.97,38.0,17.0,2,61,63
2012-02-01,springer,2012,Feb,0,no,thursday ,yes,clear,18.04,21.97,38.0,19.0,0,31,31
2012-02-01,springer,2012,Feb,1,no,thursday ,yes,clear,18.04,21.97,41.0,19.0,0,4,4
2012-02-01,springer,2012,Feb,2,no,thursday ,yes,clear,18.04,21.97,44.0,19.0,1,6,7
2012-02-01,springer,2012,Feb,3,no,thursday ,yes,clear,18.04,21.97,44.0,13.0,0,3,3
2012-02-01,springer,2012,Feb,4,no,thursday ,yes,clear,16.4,20.46,50.0,11.0,0,1,1
2012-02-01,springer,2012,Feb,5,no,thursday ,yes,clear,16.4,20.46,50.0,11.0,0,18,18
2012-02-01,springer,2012,Feb,6,no,thursday ,yes,light rain,16.4,20.46,54.0,11.0,0,67,67
2012-02-01,springer,2012,Feb,7,no,thursday ,yes,light rain,15.58,19.7,62.0,6.0,7,201,208
2012-02-01,springer,2012,Feb,8,no,thursday ,yes,light rain,14.76,18.18,73.0,7.0,15,505,520
2012-02-01,springer,2012,Feb,9,no,thursday ,yes,mist,14.76,17.42,71.0,13.0,9,267,276
2012-02-01,springer,2012,Feb,10,no,thursday ,yes,clear,16.4,20.46,62.0,9.0,9,124,133
2012-02-01,springer,2012,Feb,11,no,thursday ,yes,clear,16.4,20.46,58.0,11.0,27,116,143
2012-02-01,springer,2012,Feb,12,no,thursday ,yes,clear,18.04,21.97,54.0,7.0,26,153,179
2012-02-01,springer,2012,Feb,13,no,thursday ,yes,clear,18.86,22.72,47.0,15.0,12,174,186
2012-02-01,springer,2012,Feb,14,no,thursday ,yes,clear,25.42,31.06,33.0,15.0,33,159,192
2012-02-01,springer,2012,Feb,15,no,thursday ,yes,clear,24.6,31.06,35.0,19.0,25,169,194
2012-02-01,springer,2012,Feb,16,no,thursday ,yes,clear,24.6,31.06,40.0,15.0,22,261,283
2012-02-01,springer,2012,Feb,17,no,thursday ,yes,clear,23.78,27.28,43.0,13.0,31,508,539
2012-02-01,springer,2012,Feb,18,no,thursday ,yes,clear,22.96,26.52,46.0,11.0,12,514,526
2012-02-01,springer,2012,Feb,19,no,thursday ,yes,clear,22.14,25.76,52.0,19.0,20,315,335
2012-02-01,springer,2012,Feb,20,no,thursday ,yes,clear,21.32,25.0,52.0,11.0,10,254,264
2012-02-01,springer,2012,Feb,21,no,thursday ,yes,clear,21.32,25.0,52.0,11.0,16,217,233
2012-02-01,springer,2012,Feb,22,no,thursday ,yes,clear,20.5,24.24,55.0,13.0,7,133,140
2012-02-01,springer,2012,Feb,23,no,thursday ,yes,clear,18.86,22.72,63.0,6.0,22,75,97
2012-02-02,springer,2012,Feb,0,no,friday,yes,clear,18.86,22.72,59.0,9.0,7,24,31
2012-02-02,springer,2012,Feb,1,no,friday,yes,mist,18.86,22.72,55.0,12.73,3,14,17
2012-02-02,springer,2012,Feb,2,no,friday,yes,mist,17.22,21.21,67.0,9.0,2,7,9
2012-02-02,springer,2012,Feb,3,no,friday,yes,mist,17.22,21.21,67.0,9.0,0,2,2
2012-02-02,springer,2012,Feb,4,no,friday,yes,light rain,16.4,20.46,82.0,6.0,0,1,1
2012-02-02,springer,2012,Feb,5,no,friday,yes,light rain,16.4,20.46,82.0,12.73,0,19,19
2012-02-02,springer,2012,Feb,6,no,friday,yes,light rain,14.76,18.94,90.0,12.73,1,73,74
2012-02-02,springer,2012,Feb,7,no,friday,yes,light rain,14.76,18.94,93.0,12.73,4,201,205
2012-02-02,springer,2012,Feb,8,no,friday,yes,light rain,16.4,20.46,87.0,12.73,9,436,445
2012-02-02,springer,2012,Feb,9,no,friday,yes,light rain,15.58,19.7,87.0,12.73,15,213,228
2012-02-02,springer,2012,Feb,10,no,friday,yes,light rain,17.22,21.21,77.0,7.0,6,72,78
2012-02-02,springer,2012,Feb,11,no,friday,yes,light rain,16.4,20.46,82.0,17.0,6,99,105
2012-02-02,springer,2012,Feb,12,no,friday,yes,clear,17.22,21.21,82.0,12.73,8,140,148
2012-02-02,springer,2012,Feb,13,no,friday,yes,mist,17.22,21.21,77.0,12.73,13,124,137
2012-02-02,springer,2012,Feb,14,no,friday,yes,clear,16.4,20.46,76.0,7.0,12,129,141
2012-02-02,springer,2012,Feb,15,no,friday,yes,clear,18.86,22.72,67.0,11.0,24,150,174
2012-02-02,springer,2012,Feb,16,no,friday,yes,clear,18.86,22.72,55.0,19.0,18,211,229
2012-02-02,springer,2012,Feb,17,no,friday,yes,clear,17.22,21.21,54.0,33.0,13,437,450
2012-02-02,springer,2012,Feb,18,no,friday,yes,clear,16.4,20.46,43.0,31.0,17,393,410
2012-02-02,springer,2012,Feb,19,no,friday,yes,clear,15.58,19.7,43.0,35.0,16,311,327
2012-02-02,springer,2012,Feb,20,no,friday,yes,clear,14.76,15.91,46.0,35.0,9,204,213
2012-02-02,springer,2012,Feb,21,no,friday,yes,clear,13.94,15.15,46.0,28.0,4,144,148
2012-02-02,springer,2012,Feb,22,no,friday,yes,clear,13.12,14.4,49.0,28.0,3,106,109
2012-02-02,springer,2012,Feb,23,no,friday,yes,clear,13.12,15.15,49.0,17.0,0,61,61
2012-02-03,springer,2012,Feb,0,no,saturday,yes,clear,13.12,14.4,53.0,26.0,1,37,38
2012-02-03,springer,2012,Feb,1,no,saturday,yes,clear,12.3,13.64,56.0,22.0,3,19,22
2012-02-03,springer,2012,Feb,2,no,saturday,yes,clear,12.3,14.4,52.0,15.0,0,6,6
2012-02-03,springer,2012,Feb,3,no,saturday,yes,clear,11.48,12.88,56.0,20.0,0,4,4
2012-02-03,springer,2012,Feb,4,no,saturday,yes,clear,10.66,12.88,60.0,15.0,0,2,2
